Time,X1,X2
0.00040309,-33.3044,0.934506
0.0004031,-33.3044,0.934506
0.00040311,-33.3826,0.934506
0.00040312,-33.3044,0.934506
0.00040313,-33.3826,0.934506
0.00040314,-33.3044,0.934506
0.00040315,-33.3044,0.942326
0.00040316,-33.3044,0.934506
0.00040317,-33.3044,0.942326
0.00040318,-33.2262,0.942326
0.00040319,-33.2262,0.934506
0.0004032,-33.2262,0.934506
0.00040321,-33.148,0.942326
0.00040322,-33.0698,0.934506
0.00040323,-33.148,0.950147
0.00040324,-33.0698,0.942326
0.00040325,-33.0698,0.934506
0.00040326,-32.9916,0.950147
0.00040327,-32.9916,0.942326
0.00040328,-32.9134,0.950147
0.00040329,-32.9134,0.950147
0.0004033,-32.8352,0.950147
0.00040331,-32.757,0.942326
0.00040332,-32.757,0.950147
0.00040333,-32.6788,0.950147
0.00040334,-32.5224,0.957967
0.00040335,-32.5224,0.950147
0.00040336,-32.5224,0.950147
0.00040337,-32.366,0.957967
0.00040338,-32.2878,0.965787
0.00040339,-32.366,0.957967
0.0004034,-32.2096,0.965787
0.00040341,-32.2878,0.965787
0.00040342,-32.2096,0.965787
0.00040343,-32.1314,0.965787
0.00040344,-31.8968,0.965787
0.00040345,-31.975,0.981427
0.00040346,-31.8968,0.981427
0.00040347,-31.8968,0.981427
0.00040348,-31.7404,0.973607
0.00040349,-31.584,0.981427
0.0004035,-31.584,0.981427
0.00040351,-31.5058,0.981427
0.00040352,-31.2712,0.989247
0.00040353,-31.2712,0.997067
0.00040354,-31.1148,0.997067
0.00040355,-31.0366,0.997067
0.00040356,-30.9584,1.00489
0.00040357,-30.8802,0.997067
0.00040358,-30.802,1.00489
0.00040359,-30.7238,1.00489
0.0004036,-30.5674,1.01271
0.00040361,-30.3327,0.997067
0.00040362,-30.4109,1.01271
0.00040363,-30.3327,1.01271
0.00040364,-30.0981,1.02053
0.00040365,-30.0199,1.02835
0.00040366,-29.8635,1.02053
0.00040367,-29.7853,1.02053
0.00040368,-29.6289,1.02835
0.00040369,-29.3943,1.02835
0.0004037,-29.3161,1.03617
0.00040371,-29.1597,1.03617
0.00040372,-28.9251,1.04399
0.00040373,-28.6123,1.04399
0.00040374,-28.3777,1.04399
0.00040375,-28.2213,1.05181
0.00040376,-27.9085,1.05181
0.00040377,-27.5957,1.05963
0.00040378,-27.3611,1.06745
0.00040379,-26.9701,1.07527
0.0004038,-26.5009,1.07527
0.00040381,-26.2663,1.07527
0.00040382,-25.7971,1.07527
0.00040383,-25.3279,1.07527
0.00040384,-24.9369,1.08309
0.00040385,-24.3894,1.09091
0.00040386,-23.9202,1.10655
0.00040387,-23.3728,1.09873
0.00040388,-22.8254,1.10655
0.00040389,-22.1998,1.10655
0.0004039,-21.6524,1.12219
0.00040391,-20.9486,1.11437
0.00040392,-20.2448,1.12219
0.00040393,-19.541,1.12219
0.00040394,-18.9153,1.13001
0.00040395,-18.0551,1.13783
0.00040396,-17.1949,1.13783
0.00040397,-16.5693,1.14565
0.00040398,-15.6309,1.14565
0.00040399,-14.6143,1.16129
0.000404,-13.6759,1.16911
0.00040401,-12.6592,1.16911
0.00040402,-11.6426,1.16911
0.00040403,-10.626,1.17693
0.00040404,-9.60938,1.18475
0.00040405,-8.51457,1.18475
0.00040406,-7.26334,1.19257
0.00040407,-6.09032,1.20039
0.00040408,-4.9173,1.20039
0.00040409,-3.50968,1.21603
0.0004041,-2.18025,1.20821
0.00040411,-1.00723,1.21603
0.00040412,0.32219,1.23167
0.00040413,1.80802,1.23167
0.00040414,3.21564,1.23949
0.00040415,4.70147,1.23949
0.00040416,6.18729,1.23949
0.00040417,7.59492,1.25513
0.00040418,9.23715,1.25513
0.00040419,10.6448,1.26295
0.0004042,12.2088,1.26295
0.00040421,13.7728,1.26295
0.00040422,15.4151,1.27077
0.00040423,16.9791,1.28641
0.00040424,18.5431,1.28641
0.00040425,20.1071,1.29423
0.00040426,21.6712,1.30205
0.00040427,23.3134,1.30205
0.00040428,24.7992,1.30987
0.00040429,26.1286,1.30987
0.0004043,27.4581,1.31769
0.00040431,28.3183,1.32551
0.00040432,29.1003,1.34115
0.00040433,29.4131,1.34897
0.00040434,29.4131,1.34897
0.00040435,29.1003,1.35679
0.00040436,28.4747,1.35679
0.00040437,27.5363,1.36461
0.00040438,26.5978,1.37243
0.00040439,25.4248,1.38025
0.0004044,24.2518,1.38807
0.00040441,23.2352,1.38025
0.00040442,22.2968,1.38807
0.00040443,21.7494,1.39589
0.00040444,21.202,1.41153
0.00040445,20.9674,1.41935
0.00040446,21.0456,1.42717
0.00040447,21.202,1.44282
0.00040448,21.0456,1.45846
0.00040449,21.7494,1.4741
0.0004045,22.1404,1.48192
0.00040451,22.2968,1.48192
0.00040452,22.375,1.49756
0.00040453,22.5314,1.50538
0.00040454,22.5314,1.5132
0.00040455,22.375,1.52102
0.00040456,22.2186,1.52884
0.00040457,21.984,1.53666
0.00040458,21.593,1.53666
0.00040459,21.1238,1.54448
0.0004046,20.6545,1.54448
0.00040461,19.9507,1.56012
0.00040462,19.3251,1.56794
0.00040463,18.4649,1.58358
0.00040464,17.6047,1.5914
0.00040465,16.6663,1.60704
0.00040466,15.6497,1.62268
0.00040467,14.5548,1.63832
0.00040468,13.3036,1.63832
0.00040469,11.9742,1.63832
0.0004047,10.723,1.64614
0.00040471,9.23715,1.66178
0.00040472,7.82952,1.66178
0.00040473,6.10909,1.6696
0.00040474,4.54506,1.68524
0.00040475,2.90283,1.69306
0.00040476,1.1042,1.70088
0.00040477,-0.616227,1.7087
0.00040478,-2.41486,1.71652
0.00040479,-4.36989,1.73998
0.0004048,-6.24673,1.73998
0.00040481,-8.27996,1.7478
0.00040482,-10.235,1.76344
0.00040483,-12.2682,1.77126
0.00040484,-14.3015,1.77908
0.00040485,-16.4129,1.79472
0.00040486,-18.5243,1.80254
0.00040487,-20.5576,1.81818
0.00040488,-22.5908,1.83382
0.00040489,-24.7022,1.84164
0.0004049,-26.8137,1.85728
0.00040491,-28.8469,1.87292
0.00040492,-30.802,1.88856
0.00040493,-32.757,1.89638
0.00040494,-34.712,1.89638
0.00040495,-36.4325,1.91984
0.00040496,-37.7619,1.92766
0.00040497,-39.0131,1.9433
0.00040498,-39.7169,1.95112
0.00040499,-40.0297,1.96676
0.000405,-39.9515,1.9824
0.00040501,-39.5605,1.99022
0.00040502,-38.9349,1.99804
0.00040503,-38.1529,2.02151
0.00040504,-37.6055,2.02151
0.00040505,-36.9799,2.04497
0.00040506,-36.5889,2.05279
0.00040507,-36.1196,2.06061
0.00040508,-36.1196,2.07625
0.00040509,-35.9632,2.08407
0.0004051,-36.0414,2.09189
0.00040511,-36.1196,2.11535
0.00040512,-36.2761,2.12317
0.00040513,-36.5107,2.12317
0.00040514,-36.5107,2.13881
0.00040515,-36.5107,2.13881
0.00040516,-36.5107,2.14663
0.00040517,-36.5889,2.16227
0.00040518,-36.5107,2.17009
0.00040519,-36.4325,2.17791
0.0004052,-36.5107,2.19355
0.00040521,-36.4325,2.20137
0.00040522,-36.4325,2.20919
0.00040523,-36.4325,2.21701
0.00040524,-36.4325,2.23265
0.00040525,-36.4325,2.24047
0.00040526,-36.2761,2.24829
0.00040527,-36.4325,2.25611
0.00040528,-36.3543,2.26393
0.00040529,-36.4325,2.27175
0.0004053,-36.4325,2.27957
0.00040531,-36.5107,2.28739
0.00040532,-36.3543,2.29521
0.00040533,-36.3543,2.30303
0.00040534,-36.4325,2.31085
0.00040535,-36.4325,2.32649
0.00040536,-36.2761,2.34213
0.00040537,-36.4325,2.34995
0.00040538,-36.4325,2.36559
0.00040539,-36.4325,2.36559
0.0004054,-36.3543,2.37341
0.00040541,-36.4325,2.39687
0.00040542,-36.4325,2.38905
0.00040543,-36.3543,2.38905
0.00040544,-36.2761,2.38905
0.00040545,-36.2761,2.42033
0.00040546,-36.2761,2.42815
0.00040547,-36.4325,2.42815
0.00040548,-36.3543,2.43597
0.00040549,-36.3543,2.45161
0.0004055,-36.3543,2.45161
0.00040551,-36.2761,2.45943
0.00040552,-36.2761,2.45161
0.00040553,-36.2761,2.45161
0.00040554,-36.1978,2.46725
0.00040555,-36.2761,2.49071
0.00040556,-36.1978,2.49071
0.00040557,-36.1978,2.48289
0.00040558,-36.2761,2.49853
0.00040559,-36.1978,2.50635
0.0004056,-36.1978,2.52199
0.00040561,-36.2761,2.52199
0.00040562,-36.1978,2.51417
0.00040563,-36.2761,2.52981
0.00040564,-36.1978,2.53763
0.00040565,-36.1978,2.54545
0.00040566,-36.2761,2.53763
0.00040567,-36.1978,2.54545
0.00040568,-36.1978,2.54545
0.00040569,-36.1978,2.54545
0.0004057,-36.1978,2.56109
0.00040571,-36.2761,2.55327
0.00040572,-36.2761,2.56109
0.00040573,-36.2761,2.55327
0.00040574,-36.1978,2.56109
0.00040575,-36.1196,2.56891
0.00040576,-36.1978,2.56891
0.00040577,-36.1196,2.57674
0.00040578,-36.1196,2.57674
0.00040579,-36.1196,2.57674
0.0004058,-36.1196,2.58456
0.00040581,-36.1196,2.59238
0.00040582,-36.1196,2.58456
0.00040583,-36.1196,2.60802
0.00040584,-36.1196,2.61584
0.00040585,-36.1196,2.61584
0.00040586,-36.0414,2.62366
0.00040587,-36.0414,2.63148
0.00040588,-36.0414,2.6393
0.00040589,-35.9632,2.63148
0.0004059,-36.0414,2.6393
0.00040591,-36.0414,2.64712
0.00040592,-35.9632,2.64712
0.00040593,-35.9632,2.65494
0.00040594,-35.9632,2.65494
0.00040595,-35.9632,2.64712
0.00040596,-35.9632,2.65494
0.00040597,-35.9632,2.66276
0.00040598,-35.9632,2.66276
0.00040599,-35.885,2.67058
0.000406,-35.885,2.66276
0.00040601,-35.885,2.66276
0.00040602,-35.885,2.67058
0.00040603,-35.885,2.67058
0.00040604,-35.8068,2.67058
0.00040605,-35.885,2.6784
0.00040606,-35.8068,2.67058
0.00040607,-35.8068,2.67058
0.00040608,-35.8068,2.6784
0.00040609,-35.8068,2.67058
0.0004061,-35.8068,2.67058
0.00040611,-35.7286,2.6784
0.00040612,-35.7286,2.6784
0.00040613,-35.8068,2.68622
0.00040614,-35.7286,2.68622
0.00040615,-35.7286,2.68622
0.00040616,-35.8068,2.6784
0.00040617,-35.7286,2.6784
0.00040618,-35.7286,2.6784
0.00040619,-35.7286,2.68622
0.0004062,-35.6504,2.6784
0.00040621,-35.7286,2.6784
0.00040622,-35.6504,2.6784
0.00040623,-35.7286,2.68622
0.00040624,-35.6504,2.68622
0.00040625,-35.6504,2.68622
0.00040626,-35.6504,2.68622
0.00040627,-35.6504,2.68622
0.00040628,-35.6504,2.68622
0.00040629,-35.6504,2.68622
0.0004063,-35.6504,2.68622
0.00040631,-35.5722,2.68622
0.00040632,-35.5722,2.68622
0.00040633,-35.5722,2.68622
0.00040634,-35.494,2.68622
0.00040635,-35.494,2.69404
0.00040636,-35.5722,2.68622
0.00040637,-35.4158,2.70186
0.00040638,-35.5722,2.68622
0.00040639,-35.494,2.70186
0.0004064,-35.4158,2.69404
0.00040641,-35.4158,2.68622
0.00040642,-35.3376,2.68622
0.00040643,-35.3376,2.69404
0.00040644,-35.4158,2.69404
0.00040645,-35.4158,2.69404
0.00040646,-35.3376,2.69404
0.00040647,-35.3376,2.69404
0.00040648,-35.3376,2.68622
0.00040649,-35.2594,2.68622
0.0004065,-35.3376,2.68622
0.00040651,-35.3376,2.68622
0.00040652,-35.2594,2.69404
0.00040653,-35.2594,2.68622
0.00040654,-35.3376,2.68622
0.00040655,-35.1812,2.68622
0.00040656,-35.1812,2.6784
0.00040657,-35.103,2.68622
0.00040658,-35.103,2.68622
0.00040659,-35.103,2.68622
0.0004066,-35.103,2.67058
0.00040661,-35.103,2.6784
0.00040662,-35.103,2.6784
0.00040663,-35.0248,2.67058
0.00040664,-35.103,2.67058
0.00040665,-35.0248,2.67058
0.00040666,-35.0248,2.67058
0.00040667,-34.9466,2.66276
0.00040668,-34.9466,2.67058
0.00040669,-34.9466,2.66276
0.0004067,-34.9466,2.67058
0.00040671,-34.9466,2.67058
0.00040672,-34.8684,2.65494
0.00040673,-34.9466,2.66276
0.00040674,-34.8684,2.65494
0.00040675,-34.8684,2.66276
0.00040676,-34.8684,2.65494
0.00040677,-34.8684,2.67058
0.00040678,-34.9466,2.64712
0.00040679,-34.8684,2.65494
0.0004068,-34.9466,2.6393
0.00040681,-34.9466,2.65494
0.00040682,-34.8684,2.64712
0.00040683,-34.8684,2.64712
0.00040684,-34.8684,2.64712
0.00040685,-34.7902,2.6393
0.00040686,-34.7902,2.6393
0.00040687,-34.7902,2.6393
0.00040688,-34.8684,2.6393
0.00040689,-34.7902,2.64712
0.0004069,-34.712,2.6393
0.00040691,-34.6338,2.6393
0.00040692,-34.712,2.6393
0.00040693,-34.712,2.6393
0.00040694,-34.712,2.62366
0.00040695,-34.5556,2.63148
0.00040696,-34.6338,2.62366
0.00040697,-34.6338,2.62366
0.00040698,-34.6338,2.62366
0.00040699,-34.5556,2.62366
0.000407,-34.5556,2.60802
0.00040701,-34.5556,2.62366
0.00040702,-34.4774,2.61584
0.00040703,-34.5556,2.61584
0.00040704,-34.5556,2.6002
0.00040705,-34.5556,2.59238
0.00040706,-34.5556,2.58456
0.00040707,-34.5556,2.59238
0.00040708,-34.4774,2.57674
0.00040709,-34.4774,2.57674
0.0004071,-34.5556,2.57674
0.00040711,-34.5556,2.56891
0.00040712,-34.5556,2.56109
0.00040713,-34.3992,2.56109
0.00040714,-34.4774,2.56109
0.00040715,-34.3992,2.56109
0.00040716,-34.4774,2.55327
0.00040717,-34.3992,2.55327
0.00040718,-34.3992,2.54545
0.00040719,-34.3992,2.55327
0.0004072,-34.3992,2.54545
0.00040721,-34.3992,2.54545
0.00040722,-34.4774,2.53763
0.00040723,-34.3992,2.53763
0.00040724,-34.3992,2.52199
0.00040725,-34.3992,2.52199
0.00040726,-34.3992,2.52199
0.00040727,-34.3992,2.52981
0.00040728,-34.3992,2.52199
0.00040729,-34.321,2.52199
0.0004073,-34.2428,2.52199
0.00040731,-34.2428,2.51417
0.00040732,-34.2428,2.51417
0.00040733,-34.1646,2.51417
0.00040734,-34.2428,2.51417
0.00040735,-34.1646,2.49853
0.00040736,-34.2428,2.49853
0.00040737,-34.2428,2.49853
0.00040738,-34.1646,2.49071
0.00040739,-34.1646,2.49071
0.0004074,-34.1646,2.49071
0.00040741,-34.1646,2.48289
0.00040742,-34.1646,2.49071
0.00040743,-34.1646,2.48289
0.00040744,-34.0864,2.48289
0.00040745,-34.0864,2.48289
0.00040746,-34.1646,2.48289
0.00040747,-34.0864,2.46725
0.00040748,-34.1646,2.46725
0.00040749,-34.1646,2.46725
0.0004075,-34.1646,2.45161
0.00040751,-34.0864,2.45161
0.00040752,-34.0864,2.44379
0.00040753,-34.0864,2.44379
0.00040754,-34.0864,2.43597
0.00040755,-34.0864,2.44379
0.00040756,-34.0864,2.43597
0.00040757,-34.0864,2.42815
0.00040758,-34.1646,2.42033
0.00040759,-34.0864,2.42033
0.0004076,-34.0864,2.41251
0.00040761,-34.1646,2.40469
0.00040762,-34.0864,2.38905
0.00040763,-34.0864,2.38905
0.00040764,-34.0864,2.38123
0.00040765,-34.1646,2.38905
0.00040766,-34.0864,2.37341
0.00040767,-34.0864,2.36559
0.00040768,-34.1646,2.35777
0.00040769,-34.0082,2.35777
0.0004077,-34.0864,2.34213
0.00040771,-34.0864,2.33431
0.00040772,-34.0864,2.32649
0.00040773,-34.0864,2.31867
0.00040774,-34.0864,2.30303
0.00040775,-34.0864,2.30303
0.00040776,-34.0864,2.29521
0.00040777,-34.0864,2.27957
0.00040778,-34.0864,2.27175
0.00040779,-34.0864,2.26393
0.0004078,-34.0864,2.25611
0.00040781,-34.0864,2.24829
0.00040782,-34.0082,2.24047
0.00040783,-34.0864,2.23265
0.00040784,-34.0082,2.21701
0.00040785,-34.0864,2.20919
0.00040786,-34.0864,2.20137
0.00040787,-34.0082,2.18573
0.00040788,-34.0082,2.17791
0.00040789,-34.0082,2.15445
0.0004079,-34.0082,2.14663
0.00040791,-34.0082,2.13881
0.00040792,-34.0082,2.12317
0.00040793,-34.0082,2.11535
0.00040794,-33.93,2.09971
0.00040795,-34.0082,2.09189
0.00040796,-34.0082,2.07625
0.00040797,-33.93,2.06061
0.00040798,-34.0082,2.04497
0.00040799,-33.93,2.02933
0.000408,-34.0082,2.01369
0.00040801,-34.0082,2.00587
0.00040802,-34.0082,1.99022
0.00040803,-34.0082,1.9824
0.00040804,-34.0864,1.96676
0.00040805,-34.0864,1.95112
0.00040806,-34.0082,1.9433
0.00040807,-34.0864,1.91984
0.00040808,-34.0082,1.9042
0.00040809,-34.0864,1.9042
0.0004081,-34.0082,1.87292
0.00040811,-34.0082,1.8651
0.00040812,-34.0082,1.84946
0.00040813,-34.0082,1.84164
0.00040814,-34.0082,1.83382
0.00040815,-33.93,1.81036
0.00040816,-34.0082,1.80254
0.00040817,-34.0082,1.80254
0.00040818,-34.0082,1.7869
0.00040819,-34.0082,1.77126
0.0004082,-34.0082,1.75562
0.00040821,-34.0082,1.75562
0.00040822,-34.0082,1.73216
0.00040823,-33.93,1.72434
0.00040824,-34.0082,1.72434
0.00040825,-34.0082,1.7087
0.00040826,-34.0082,1.70088
0.00040827,-33.93,1.70088
0.00040828,-33.93,1.68524
0.00040829,-33.93,1.67742
0.0004083,-34.0864,1.6696
0.00040831,-33.93,1.66178
0.00040832,-34.0082,1.65396
0.00040833,-34.0082,1.64614
0.00040834,-33.93,1.63832
0.00040835,-34.0082,1.6305
0.00040836,-33.93,1.62268
0.00040837,-34.0082,1.61486
0.00040838,-33.8518,1.61486
0.00040839,-34.0082,1.59922
0.0004084,-33.93,1.58358
0.00040841,-33.8518,1.57576
0.00040842,-33.93,1.57576
0.00040843,-33.8518,1.56794
0.00040844,-33.93,1.56012
0.00040845,-33.93,1.5523
0.00040846,-33.8518,1.54448
0.00040847,-33.93,1.5523
0.00040848,-33.8518,1.54448
0.00040849,-33.8518,1.54448
0.0004085,-33.93,1.52884
0.00040851,-33.8518,1.52884
0.00040852,-33.7736,1.52102
0.00040853,-33.8518,1.5132
0.00040854,-33.7736,1.5132
0.00040855,-33.7736,1.5132
0.00040856,-33.6954,1.5132
0.00040857,-33.6954,1.5132
0.00040858,-33.6954,1.49756
0.00040859,-33.6954,1.49756
0.0004086,-33.6954,1.48974
0.00040861,-33.7736,1.49756
0.00040862,-33.6954,1.48974
0.00040863,-33.6954,1.48192
0.00040864,-33.6954,1.4741
0.00040865,-33.6954,1.48192
0.00040866,-33.8518,1.46628
0.00040867,-33.6954,1.46628
0.00040868,-33.6954,1.4741
0.00040869,-33.8518,1.46628
0.0004087,-33.8518,1.46628
0.00040871,-33.93,1.4741
0.00040872,-33.8518,1.46628
0.00040873,-33.93,1.46628
0.00040874,-33.8518,1.46628
0.00040875,-33.8518,1.45846
0.00040876,-33.7736,1.45846
0.00040877,-33.8518,1.45846
0.00040878,-33.8518,1.45846
0.00040879,-33.8518,1.45846
0.0004088,-33.6954,1.45064
0.00040881,-33.6954,1.45064
0.00040882,-33.6954,1.45064
0.00040883,-33.6954,1.45064
0.00040884,-33.6172,1.45064
0.00040885,-33.6172,1.45064
0.00040886,-33.6954,1.45064
0.00040887,-33.6172,1.45846
0.00040888,-33.6172,1.45846
0.00040889,-33.6172,1.44282
0.0004089,-33.6172,1.45064
0.00040891,-33.6172,1.45064
0.00040892,-33.539,1.45064
0.00040893,-33.6954,1.44282
0.00040894,-33.539,1.44282
0.00040895,-33.539,1.45064
0.00040896,-33.4608,1.45846
0.00040897,-33.3044,1.45846
0.00040898,-32.9916,1.45846
0.00040899,-32.757,1.45846
0.000409,-32.2096,1.45846
0.00040901,-31.6622,1.46628
0.00040902,-31.0366,1.46628
0.00040903,-30.4109,1.45064
0.00040904,-29.7071,1.45064
0.00040905,-29.1597,1.45846
0.00040906,-28.5341,1.46628
0.00040907,-27.9085,1.46628
0.00040908,-27.2829,1.45846
0.00040909,-26.5791,1.45846
0.0004091,-25.7189,1.46628
0.00040911,-24.9369,1.46628
0.00040912,-24.0766,1.45846
0.00040913,-23.1382,1.45846
0.00040914,-22.278,1.46628
0.00040915,-21.3396,1.46628
0.00040916,-20.323,1.46628
0.00040917,-19.4628,1.46628
0.00040918,-18.4461,1.4741
0.00040919,-17.4295,1.48192
0.0004092,-16.2565,1.48192
0.00040921,-15.2399,1.48974
0.00040922,-14.2233,1.48974
0.00040923,-12.972,1.48192
0.00040924,-12.0336,1.48974
0.00040925,-10.9388,1.48974
0.00040926,-9.68759,1.49756
0.00040927,-8.74917,1.48974
0.00040928,-7.49795,1.48974
0.00040929,-6.48133,1.48974
0.0004093,-5.30831,1.49756
0.00040931,-4.13529,1.49756
0.00040932,-2.96227,1.50538
0.00040933,-1.94565,1.50538
0.00040934,-0.77263,1.5132
0.00040935,0.32219,1.52102
0.00040936,1.49521,1.5132
0.00040937,2.66823,1.52102
0.00040938,3.76305,1.52884
0.00040939,4.77967,1.52102
0.0004094,5.95269,1.52102
0.00040941,6.96931,1.52884
0.00040942,8.14233,1.53666
0.00040943,9.08074,1.52884
0.00040944,10.0192,1.53666
0.00040945,11.0358,1.54448
0.00040946,12.0524,1.54448
0.00040947,12.9908,1.54448
0.00040948,14.0074,1.5523
0.00040949,14.7894,1.5523
0.0004095,15.6497,1.56012
0.00040951,16.4317,1.57576
0.00040952,17.3701,1.57576
0.00040953,18.1521,1.57576
0.00040954,18.8559,1.57576
0.00040955,19.6379,1.58358
0.00040956,20.3417,1.58358
0.00040957,20.9674,1.5914
0.00040958,21.593,1.5914
0.00040959,22.2968,1.60704
0.0004096,22.8442,1.59922
0.00040961,23.3134,1.61486
0.00040962,23.8608,1.61486
0.00040963,24.33,1.61486
0.00040964,24.721,1.6305
0.00040965,24.9556,1.63832
0.00040966,25.3466,1.63832
0.00040967,25.7376,1.63832
0.00040968,25.894,1.64614
0.00040969,26.2068,1.65396
0.0004097,26.4414,1.65396
0.00040971,26.5196,1.66178
0.00040972,26.5978,1.6696
0.00040973,26.6761,1.6696
0.00040974,26.8325,1.67742
0.00040975,26.6761,1.67742
0.00040976,26.7543,1.67742
0.00040977,26.7543,1.68524
0.00040978,26.5978,1.69306
0.00040979,26.4414,1.68524
0.0004098,26.2068,1.70088
0.00040981,25.894,1.7087
0.00040982,25.6594,1.70088
0.00040983,25.2684,1.71652
0.00040984,24.9556,1.7087
0.00040985,24.5646,1.71652
0.00040986,24.1736,1.72434
0.00040987,23.6262,1.73216
0.00040988,23.2352,1.72434
0.00040989,22.6878,1.73998
0.0004099,22.1404,1.73216
0.00040991,21.6712,1.73216
0.00040992,20.9674,1.73998
0.00040993,20.3417,1.7478
0.00040994,19.7161,1.76344
0.00040995,19.1687,1.75562
0.00040996,18.3867,1.76344
0.00040997,17.6047,1.77126
0.00040998,16.9009,1.77126
0.00040999,16.1189,1.76344
0.00041,15.3369,1.77908
0.00041001,14.4766,1.79472
0.00041002,13.6164,1.79472
0.00041003,12.7562,1.79472
0.00041004,11.9742,1.79472
0.00041005,11.114,1.80254
0.00041006,10.1756,1.80254
0.00041007,9.31535,1.81036
0.00041008,8.37693,1.81036
0.00041009,7.51672,1.826
0.0004101,6.5783,1.826
0.00041011,5.56168,1.826
0.00041012,4.70147,1.83382
0.00041013,3.76305,1.84164
0.00041014,2.82463,1.84164
0.00041015,1.80802,1.84164
0.00041016,0.869599,1.84946
0.00041017,-0.0688172,1.85728
0.00041018,-0.929032,1.8651
0.00041019,-1.86745,1.8651
0.0004102,-2.72766,1.8651
0.00041021,-3.66608,1.8651
0.00041022,-4.5263,1.88074
0.00041023,-5.54291,1.88074
0.00041024,-6.48133,1.88856
0.00041025,-7.26334,1.89638
0.00041026,-8.12356,1.89638
0.00041027,-8.90557,1.89638
0.00041028,-9.76579,1.9042
0.00041029,-10.626,1.9042
0.0004103,-11.408,1.89638
0.00041031,-12.19,1.9042
0.00041032,-12.972,1.9042
0.00041033,-13.5195,1.91202
0.00041034,-14.3015,1.91202
0.00041035,-15.0053,1.91984
0.00041036,-15.7091,1.91984
0.00041037,-16.2565,1.92766
0.00041038,-16.8821,1.92766
0.00041039,-17.5077,1.93548
0.0004104,-18.0551,1.93548
0.00041041,-18.5243,1.93548
0.00041042,-19.0717,1.9433
0.00041043,-19.541,1.95112
0.00041044,-19.8538,1.95112
0.00041045,-20.323,1.95112
0.00041046,-20.6358,1.95112
0.00041047,-21.0268,1.95894
0.00041048,-21.3396,1.96676
0.00041049,-21.6524,1.9824
0.0004105,-21.887,1.9824
0.00041051,-22.0434,1.9824
0.00041052,-22.278,1.97458
0.00041053,-22.3562,1.9824
0.00041054,-22.4344,1.9824
0.00041055,-22.4344,1.99022
0.00041056,-22.669,1.99022
0.00041057,-22.669,1.9824
0.00041058,-22.669,1.99022
0.00041059,-22.669,1.99804
0.0004106,-22.5908,1.99804
0.00041061,-22.5126,1.99804
0.00041062,-22.3562,2.01369
0.00041063,-22.1216,2.02151
0.00041064,-21.9652,2.02151
0.00041065,-21.7306,2.02151
0.00041066,-21.4178,2.02933
0.00041067,-21.1832,2.02933
0.00041068,-20.8704,2.03715
0.00041069,-20.4794,2.03715
0.0004107,-20.2448,2.04497
0.00041071,-19.7756,2.04497
0.00041072,-19.3846,2.04497
0.00041073,-18.9153,2.04497
0.00041074,-18.2897,2.05279
0.00041075,-17.7423,2.06061
0.00041076,-17.1949,2.06061
0.00041077,-16.6475,2.06843
0.00041078,-16.0219,2.06843
0.00041079,-15.3181,2.07625
0.0004108,-14.7707,2.06843
0.00041081,-13.9887,2.07625
0.00041082,-13.2848,2.08407
0.00041083,-12.5028,2.08407
0.00041084,-11.7208,2.08407
0.00041085,-10.9388,2.09189
0.00041086,-10.0786,2.09189
0.00041087,-9.37478,2.09189
0.00041088,-8.51457,2.09189
0.00041089,-7.65435,2.10753
0.0004109,-6.79413,2.10753
0.00041091,-5.85572,2.11535
0.00041092,-4.9173,2.11535
0.00041093,-4.05709,2.12317
0.00041094,-3.11867,2.12317
0.00041095,-2.25846,2.12317
0.00041096,-1.24184,2.13099
0.00041097,-0.381623,2.13881
0.00041098,0.556794,2.13099
0.00041099,1.57341,2.13881
0.000411,2.59003,2.14663
0.00041101,3.60665,2.13881
0.00041102,4.54506,2.14663
0.00041103,5.56168,2.15445
0.00041104,6.5783,2.14663
0.00041105,7.43851,2.14663
0.00041106,8.45513,2.16227
0.00041107,9.47175,2.17009
0.00041108,10.332,2.17009
0.00041109,11.4268,2.17791
0.0004111,12.2088,2.17791
0.00041111,13.1472,2.17791
0.00041112,14.0856,2.18573
0.00041113,14.8676,2.18573
0.00041114,15.8843,2.19355
0.00041115,16.6663,2.19355
0.00041116,17.5265,2.20137
0.00041117,18.3867,2.20919
0.00041118,19.2469,2.20137
0.00041119,20.0289,2.20919
0.0004112,20.7327,2.20919
0.00041121,21.593,2.21701
0.00041122,22.2968,2.21701
0.00041123,22.9224,2.21701
0.00041124,23.6262,2.22483
0.00041125,24.33,2.22483
0.00041126,24.8774,2.23265
0.00041127,25.503,2.23265
0.00041128,26.1286,2.24047
0.00041129,26.6761,2.24047
0.0004113,27.2235,2.24829
0.00041131,27.6145,2.24829
0.00041132,28.0837,2.24829
0.00041133,28.1619,2.27175
0.00041134,28.5529,2.26393
0.00041135,28.6311,2.26393
0.00041136,28.5529,2.26393
0.00041137,28.4747,2.27175
0.00041138,28.0837,2.27175
0.00041139,27.6927,2.27175
0.0004114,27.3017,2.27957
0.00041141,26.9107,2.27175
0.00041142,26.5196,2.27175
0.00041143,26.0504,2.28739
0.00041144,25.6594,2.27957
0.00041145,25.4248,2.28739
0.00041146,25.3466,2.27957
0.00041147,25.3466,2.28739
0.00041148,25.1902,2.29521
